flight_id,t_us,pressure_pa,altitude_rel_m,temp_c,ax_g,ay_g,az_g,a_norm_g,gx_dps,gy_dps,gz_dps,pitch_deg,roll_deg
5,2790097,99964.62,0.0423,25.66,0.00988,-0.02299,1.00233,1.00264,4.686,0.483,6.931,0.246,-1.231
5,2793096,99965.94,-0.0687,25.66,-0.01282,-0.03812,1.00306,1.00387,5.601,0.544,5.832,0.258,-1.233
5,2799075,99965.94,-0.0687,25.66,-0.01355,-0.03593,0.99940,1.00014,6.212,0.422,7.236,0.271,-1.214
5,2802093,99965.94,-0.0687,25.66,-0.00379,-0.02225,0.99745,0.99770,6.029,0.666,10.227,0.271,-1.197
5,2805090,99965.88,-0.0634,25.66,-0.00672,-0.01273,0.99916,0.99926,6.151,0.422,10.959,0.275,-1.170
5,2826078,99967.12,-0.1691,25.66,-0.01258,-0.00638,0.99427,0.99437,2.550,0.483,2.292,0.294,-1.101
5,2829187,99967.62,-0.2114,25.66,0.02258,-0.00760,1.00477,1.00505,1.390,0.239,2.903,0.263,-1.084
5,2832101,99967.62,-0.2114,25.66,0.00109,-0.01078,0.99549,0.99555,1.634,0.483,0.888,0.258,-1.070
5,2838075,99965.81,-0.0581,25.66,-0.00013,-0.00663,0.99476,0.99478,1.573,0.300,-0.027,0.255,-1.047
5,2841100,99965.81,-0.0581,25.66,0.00061,-0.01884,0.99916,0.99933,1.207,0.422,-0.088,0.250,-1.044
5,2844097,99965.81,-0.0581,25.66,-0.00232,-0.02762,1.00550,1.00589,1.451,0.361,0.156,0.249,-1.050
5,2850072,99966.44,-0.1110,25.66,0.00134,-0.02543,1.00550,1.00583,2.550,0.422,0.034,0.245,-1.043
5,2853103,99966.44,-0.1110,25.66,-0.00354,-0.02030,0.99940,0.99961,3.465,0.544,0.095,0.246,-1.035
5,2856104,99966.44,-0.1110,25.66,-0.00574,-0.02152,1.00013,1.00038,3.892,0.544,0.400,0.249,-1.028
5,2862077,99966.19,-0.0898,25.66,-0.01380,-0.02201,0.99549,0.99583,4.014,0.483,1.133,0.263,-1.009
5,2865102,99966.19,-0.0898,25.66,-0.01258,-0.01029,0.99452,0.99465,3.221,0.483,3.452,0.273,-0.991
5,2868109,99966.19,-0.0898,25.66,0.00891,-0.00199,0.99867,0.99871,2.061,0.422,5.344,0.259,-0.968
5,2874150,99966.19,-0.0898,25.65,0.00866,-0.00199,1.00160,1.00164,2.061,0.544,4.123,0.247,-0.938
5,2877086,99966.19,-0.0898,25.65,0.00158,-0.00834,0.99867,0.99870,2.000,0.605,2.109,0.242,-0.923
5,2880089,99966.19,-0.0898,25.65,-0.00428,-0.01713,0.99916,0.99931,1.817,0.483,1.438,0.243,-0.919
5,2886087,99965.50,-0.0317,25.66,-0.00965,-0.00883,0.99037,0.99045,1.451,0.544,1.987,0.253,-0.902
5,2889082,99965.50,-0.0317,25.66,-0.00208,-0.01273,0.99867,0.99875,0.780,0.422,3.086,0.251,-0.897
5,2892090,99965.50,-0.0317,25.66,0.00964,-0.00809,1.00233,1.00241,0.597,0.483,3.330,0.237,-0.886
5,2898091,99965.38,-0.0211,25.65,0.00061,-0.01737,1.00282,1.00297,0.963,0.544,2.109,0.235,-0.883
5,2901086,99965.38,-0.0211,25.65,0.00525,-0.01444,0.99891,0.99903,1.878,0.422,0.461,0.225,-0.876
5,2904089,99965.38,-0.0211,25.65,-0.01282,-0.01395,0.99720,0.99738,2.061,0.483,0.522,0.237,-0.869
5,2950981,99964.88,0.0211,25.66,-0.00550,-0.02152,1.00355,1.00380,0.658,0.422,1.377,0.258,-0.846
5,2957076,99965.44,-0.0264,25.66,0.00158,-0.00907,0.99965,0.99969,1.573,0.422,1.865,0.253,-0.830
5,2960098,99965.44,-0.0264,25.66,0.00280,-0.01176,0.99891,0.99899,1.695,0.483,1.926,0.246,-0.822
5,2969076,99964.38,0.0634,25.65,-0.00037,-0.00736,0.99452,0.99455,1.573,0.422,0.827,0.246,-0.800
5,2972104,99964.38,0.0634,25.65,-0.00403,-0.00760,0.99989,0.99993,1.207,0.361,0.705,0.246,-0.789
5,2975094,99964.38,0.0634,25.65,-0.00184,-0.01102,1.00013,1.00020,1.085,0.422,0.705,0.245,-0.783
5,2981074,99964.81,0.0264,25.65,-0.00403,-0.01493,1.00038,1.00050,1.146,0.422,0.766,0.247,-0.777
5,2984102,99964.81,0.0264,25.65,-0.00379,-0.01273,0.99940,0.99949,1.268,0.422,0.888,0.248,-0.773
5,2987104,99964.81,0.0264,25.65,-0.00013,-0.01053,0.99940,0.99946,1.390,0.483,0.888,0.244,-0.765
5,2993079,99964.50,0.0528,25.65,-0.00867,-0.01200,0.99696,0.99707,1.390,0.483,1.499,0.252,-0.755
5,2996435,99964.50,0.0528,25.65,-0.00403,-0.01151,1.00038,1.00045,0.902,0.300,2.353,0.253,-0.751
5,3000120,99965.69,-0.0476,25.65,0.00061,-0.00712,1.00087,1.00089,0.597,0.117,2.842,0.247,-0.742
5,3003104,99965.69,-0.0476,25.65,0.00793,-0.00858,0.99891,0.99898,0.902,0.361,1.987,0.234,-0.734
5,3009072,99965.69,-0.0476,25.65,-0.00159,-0.00834,0.99696,0.99700,1.146,0.483,1.011,0.234,-0.722
5,3012098,99966.81,-0.1427,25.66,-0.00159,-0.01322,0.99696,0.99705,1.024,0.544,0.888,0.233,-0.720
5,3015099,99966.81,-0.1427,25.66,-0.01087,-0.01542,0.99476,0.99494,0.719,0.483,1.682,0.242,-0.721
5,3021075,99966.81,-0.1427,25.66,0.00061,-0.01224,0.99989,0.99996,0.291,0.361,2.903,0.239,-0.719
5,3024104,99968.50,-0.2854,25.66,-0.00721,-0.01224,0.99891,0.99901,0.230,0.544,3.574,0.244,-0.718
5,3027732,99968.50,-0.2854,25.66,0.00940,-0.00687,1.00111,1.00118,0.169,0.361,3.635,0.230,-0.711
5,3031181,99968.50,-0.2854,25.66,-0.00574,-0.01102,0.99794,0.99801,0.230,0.544,3.208,0.234,-0.709
5,3052065,99966.81,-0.1427,25.66,-0.00257,-0.00712,0.99769,0.99772,0.230,0.361,0.888,0.239,-0.698
5,3055186,99966.81,-0.1427,25.66,-0.00037,-0.01566,0.99916,0.99928,-0.075,0.361,0.705,0.236,-0.702
5,3064078,99966.19,-0.0898,25.66,-0.00306,-0.00809,1.00087,1.00090,0.108,0.361,0.583,0.238,-0.696
5,3067095,99966.19,-0.0898,25.66,-0.00013,-0.01005,0.99916,0.99921,0.108,0.483,0.461,0.235,-0.694
5,3073076,99967.31,-0.1850,25.66,-0.00037,-0.00907,1.00306,1.00310,0.108,0.422,0.217,0.233,-0.689
5,3076122,99967.31,-0.1850,25.66,-0.00135,-0.01127,0.99940,0.99947,0.108,0.422,-0.027,0.231,-0.688
5,3079112,99967.31,-0.1850,25.65,-0.00013,-0.01176,1.00111,1.00118,0.291,0.483,0.034,0.228,-0.687
5,3085127,99965.56,-0.0370,25.65,-0.00208,-0.01395,0.99745,0.99755,0.597,0.483,0.034,0.229,-0.686
5,3088161,99965.56,-0.0370,25.65,0.00207,-0.00809,0.99623,0.99626,0.597,0.422,0.034,0.223,-0.680
5,3091192,99965.25,-0.0106,25.65,-0.00428,-0.00883,0.99818,0.99823,0.413,0.483,0.034,0.225,-0.675
5,3094310,99965.25,-0.0106,25.65,-0.00452,-0.00809,1.00184,1.00189,0.535,0.483,0.034,0.227,-0.669
5,3100248,99965.25,-0.0106,25.65,0.00036,-0.00809,0.99989,0.99992,0.047,0.483,0.217,0.225,-0.665
5,3103267,99964.31,0.0687,25.65,-0.00013,-0.00809,0.99672,0.99675,0.230,0.422,0.156,0.222,-0.660
5,3106209,99964.31,0.0687,25.65,0.00109,-0.00785,0.99647,0.99650,0.047,0.483,0.156,0.218,-0.656
5,3112149,99964.31,0.0687,25.65,-0.00208,-0.00614,0.99501,0.99503,-0.075,0.361,0.156,0.218,-0.650
5,3115113,99964.25,0.0740,25.65,0.00036,-0.00809,0.99672,0.99675,-0.319,0.361,0.156,0.214,-0.647
5,3124077,99964.25,0.0740,25.65,-0.00354,-0.00614,0.99647,0.99650,0.047,0.422,-0.027,0.217,-0.641
5,3127127,99963.62,0.1268,25.65,-0.00159,-0.00590,1.00062,1.00064,-0.197,0.361,-0.027,0.216,-0.636
5,3130161,99963.62,0.1268,25.65,-0.00232,-0.00370,0.99769,0.99770,-0.319,0.483,0.034,0.216,-0.628
5,3206911,99965.44,-0.0264,25.66,0.00061,-0.00736,0.99476,0.99479,0.169,0.422,0.644,0.243,-0.611
5,3210104,99965.44,-0.0264,25.66,-0.00159,-0.01127,0.99281,0.99287,0.169,0.361,0.339,0.241,-0.612
5,3216075,99965.44,-0.0264,25.66,0.00036,-0.01322,0.99989,0.99998,0.047,0.361,0.156,0.238,-0.614
5,3219095,99964.81,0.0264,25.65,-0.00110,-0.01151,0.99745,0.99752,-0.197,0.361,0.095,0.235,-0.616
5,3222098,99964.81,0.0264,25.65,0.00012,-0.01200,0.99916,0.99923,-0.075,0.361,0.095,0.231,-0.617
5,3228081,99964.81,0.0264,25.65,-0.00013,-0.01395,1.00380,1.00389,0.108,0.361,0.034,0.229,-0.620
5,3231094,99966.06,-0.0793,25.65,-0.00135,-0.01688,1.00404,1.00418,0.230,0.361,0.034,0.227,-0.626
5,3234121,99966.06,-0.0793,25.65,-0.00452,-0.01053,1.00355,1.00362,0.169,0.300,-0.027,0.229,-0.625
5,3240113,99965.88,-0.0634,25.65,-0.00061,-0.01029,1.00404,1.00409,0.474,0.422,-0.027,0.227,-0.622
5,3243090,99965.88,-0.0634,25.65,-0.00086,-0.00980,1.00209,1.00214,0.352,0.422,0.217,0.225,-0.620
5,3246089,99965.88,-0.0634,25.65,-0.00086,-0.00516,0.99940,0.99941,0.413,0.544,0.156,0.223,-0.612
5,3252088,99966.44,-0.1110,25.66,-0.00257,-0.00321,0.99965,0.99965,0.291,0.422,0.156,0.224,-0.602
5,3255084,99966.44,-0.1110,25.66,-0.00061,-0.00663,0.99769,0.99771,0.169,0.422,0.034,0.221,-0.597
5,3258089,99966.44,-0.1110,25.66,-0.00281,-0.00468,0.99720,0.99722,-0.014,0.483,-0.088,0.222,-0.590
5,3267075,99966.44,-0.1110,25.65,-0.00135,-0.00785,0.99916,0.99919,-0.014,0.422,0.034,0.222,-0.588
5,3270083,99966.44,-0.1110,25.65,-0.00501,-0.00980,0.99989,0.99995,-0.014,0.422,-0.027,0.225,-0.587
5,3273095,99966.44,-0.1110,25.65,-0.00476,-0.00931,0.99794,0.99799,-0.075,0.422,-0.027,0.227,-0.586
5,3279088,99966.31,-0.1004,25.65,-0.00330,-0.01102,0.99965,0.99971,-0.075,0.422,-0.027,0.229,-0.588
5,3282086,99966.31,-0.1004,25.65,-0.00452,-0.01298,1.00331,1.00340,-0.136,0.361,0.034,0.231,-0.591
5,3285087,99966.31,-0.1004,25.65,-0.00452,-0.01200,1.00282,1.00290,-0.075,0.361,-0.027,0.232,-0.593
5,3309548,99966.56,-0.1215,25.66,-0.00037,-0.01029,0.99989,0.99994,0.047,0.422,0.034,0.238,-0.592
5,3313105,99966.56,-0.1215,25.66,0.00280,-0.01664,1.00013,1.00028,-0.197,0.483,0.095,0.232,-0.600
5,3319077,99966.56,-0.1215,25.66,-0.00037,-0.01493,1.00282,1.00293,-0.014,0.483,0.095,0.230,-0.605
5,3322101,99966.31,-0.1004,25.66,-0.00354,-0.01542,0.99842,0.99855,0.291,0.422,-0.027,0.231,-0.610
5,3325149,99966.31,-0.1004,25.66,0.00280,-0.01322,1.00258,1.00267,0.413,0.422,0.034,0.225,-0.611
5,3331074,99966.31,-0.1004,25.66,0.00305,-0.01053,0.99501,0.99507,0.780,0.361,0.034,0.219,-0.607
5,3334098,99968.12,-0.2537,25.67,0.00012,-0.00883,0.99916,0.99920,0.719,0.483,0.095,0.216,-0.603
5,3337303,99968.12,-0.2537,25.67,-0.00037,-0.00663,0.99379,0.99381,0.474,0.361,0.034,0.213,-0.597
5,3343107,99968.12,-0.2537,25.67,-0.00037,-0.00931,0.99623,0.99627,0.230,0.422,-0.027,0.211,-0.594
5,3346093,99967.19,-0.1744,25.66,-0.00232,-0.01908,0.99940,0.99959,-0.380,0.361,0.095,0.211,-0.605
5,3349089,99967.19,-0.1744,25.66,0.00036,-0.01493,1.00599,1.00610,-0.075,0.361,0.095,0.207,-0.610
5,3355087,99966.88,-0.1480,25.66,0.00012,-0.01420,1.00306,1.00316,0.230,0.300,0.095,0.205,-0.613
5,3358085,99966.88,-0.1480,25.66,0.00134,-0.01176,1.00184,1.00191,0.474,0.361,0.034,0.200,-0.613
5,3361089,99966.88,-0.1480,25.66,-0.00257,-0.01200,0.99574,0.99581,0.535,0.483,0.034,0.201,-0.613
5,3367088,99966.00,-0.0740,25.66,-0.00037,-0.00809,1.00062,1.00065,0.597,0.361,0.034,0.199,-0.606
5,3370086,99966.00,-0.0740,25.66,-0.00110,-0.01200,0.99867,0.99874,0.352,0.422,0.034,0.198,-0.607
5,3373093,99966.00,-0.0740,25.66,-0.00281,-0.00883,0.99696,0.99700,0.108,0.361,0.034,0.198,-0.605
5,3379085,99965.94,-0.0687,25.66,-0.00013,-0.00834,0.99769,0.99773,0.169,0.422,-0.027,0.197,-0.601
5,3382085,99965.94,-0.0687,25.66,-0.00330,-0.00809,0.99769,0.99773,0.047,0.422,-0.027,0.198,-0.598
5,3385087,99965.94,-0.0687,25.66,-0.00135,-0.00883,1.00038,1.00042,0.047,0.422,0.095,0.197,-0.596
5,3433898,99964.50,0.0528,25.65,-0.00330,-0.00834,1.00062,1.00066,0.535,0.361,0.034,0.214,-0.568
5,3437202,99965.06,0.0053,25.65,-0.00061,-0.00760,0.99696,0.99699,0.474,0.361,0.034,0.211,-0.564
5,3440316,99965.06,0.0053,25.65,0.00012,-0.00492,0.99794,0.99795,0.352,0.422,0.095,0.208,-0.557
5,3445106,99965.06,0.0053,25.65,0.00012,-0.00248,0.99867,0.99867,0.230,0.422,0.095,0.206,-0.548
5,3448082,99967.06,-0.1638,25.66,-0.00110,-0.00736,1.00111,1.00114,-0.014,0.300,0.095,0.204,-0.546
5,3454073,99967.06,-0.1638,25.66,-0.00208,-0.00638,1.00331,1.00333,0.108,0.544,0.034,0.205,-0.541
5,3457081,99967.06,-0.1638,25.66,0.00036,-0.01249,1.00062,1.00070,0.230,0.483,0.034,0.202,-0.544
5,3460090,99967.19,-0.1744,25.66,-0.00037,-0.01249,1.00111,1.00119,0.291,0.361,0.034,0.200,-0.547
5,3466086,99967.19,-0.1744,25.66,-0.00184,-0.01127,0.99794,0.99800,0.291,0.422,-0.027,0.200,-0.547
5,3469086,99967.19,-0.1744,25.66,-0.00184,-0.00712,1.00258,1.00260,0.352,0.483,0.034,0.200,-0.543
5,3472086,99965.88,-0.0634,25.65,-0.00135,-0.01102,0.99818,0.99824,0.169,0.422,0.034,0.199,-0.544
5,3478084,99965.88,-0.0634,25.65,0.00158,-0.01005,1.00135,1.00141,0.108,0.422,0.095,0.195,-0.544
5,3481084,99965.88,-0.0634,25.65,-0.00061,-0.01127,0.99794,0.99800,-0.014,0.544,-0.027,0.194,-0.546
5,3484088,99964.69,0.0370,25.65,-0.00013,-0.01102,1.00062,1.00068,-0.014,0.422,0.034,0.191,-0.548
5,3490092,99964.69,0.0370,25.65,-0.00013,-0.01102,0.99842,0.99849,0.047,0.483,0.034,0.190,-0.550
5,3493540,99963.62,0.1268,25.65,-0.00306,-0.01029,0.99647,0.99653,0.169,0.483,0.034,0.192,-0.550
5,3497111,99963.62,0.1268,25.65,0.00109,-0.01200,1.00209,1.00216,0.047,0.300,0.034,0.188,-0.552
5,3500191,99963.62,0.1268,25.65,-0.00232,-0.01151,0.99965,0.99971,0.047,0.422,-0.027,0.188,-0.554
5,3506079,99963.00,0.1797,25.65,-0.00208,-0.01420,0.99842,0.99853,0.108,0.422,-0.027,0.189,-0.559
5,3509098,99963.00,0.1797,25.65,0.00085,-0.01200,1.00160,1.00167,0.047,0.300,0.034,0.185,-0.561
5,3512102,99963.00,0.1797,25.65,-0.00281,-0.01078,0.99891,0.99898,0.047,0.422,0.034,0.186,-0.562
5,3535900,99964.69,0.0370,25.66,-0.00452,-0.01615,0.99598,0.99612,0.230,0.422,-0.027,0.197,-0.564
5,3542356,99964.50,0.0528,25.66,-0.00476,-0.01664,0.99769,0.99784,0.108,0.422,0.095,0.201,-0.572
5,3546296,99964.50,0.0528,25.66,-0.00379,-0.01761,0.99794,0.99810,0.169,0.422,-0.027,0.203,-0.580
5,3549117,99964.50,0.0528,25.66,-0.00550,-0.01639,0.99647,0.99662,0.291,0.361,0.034,0.207,-0.586
5,3552095,99964.19,0.0793,25.66,-0.00232,-0.01517,1.00209,1.00220,0.108,0.300,0.095,0.206,-0.591
5,3558079,99964.19,0.0793,25.66,-0.00086,-0.01469,1.00111,1.00122,0.230,0.361,0.034,0.205,-0.595
5,3561101,99964.19,0.0793,25.66,-0.00501,-0.01517,1.00135,1.00148,0.291,0.361,-0.027,0.208,-0.600
5,3564097,99963.19,0.1638,25.65,-0.00354,-0.01200,0.99818,0.99826,0.291,0.483,0.095,0.209,-0.601
5,3573075,99963.19,0.1638,25.65,0.00012,-0.01078,0.99794,0.99799,0.352,0.361,0.034,0.208,-0.598
5,3576141,99963.94,0.1004,25.65,-0.00379,-0.01493,0.99842,0.99854,0.352,0.422,-0.027,0.209,-0.602
5,3579108,99963.94,0.1004,25.65,0.00134,-0.01322,1.00111,1.00120,0.169,0.361,0.034,0.205,-0.605
5,3585465,99963.62,0.1268,25.65,-0.00354,-0.01029,1.00087,1.00093,0.291,0.361,-0.088,0.207,-0.602
5,3589165,99963.62,0.1268,25.65,0.00256,-0.01444,0.99965,0.99975,0.108,0.300,0.034,0.201,-0.607
5,3592118,99963.62,0.1268,25.65,-0.00061,-0.01005,1.00038,1.00043,0.352,0.422,0.034,0.199,-0.605
5,3595099,99963.62,0.1268,25.65,-0.00428,-0.01005,0.99965,0.99970,0.413,0.422,-0.027,0.201,-0.603
5,3601078,99964.19,0.0793,25.66,-0.00110,-0.01053,1.00306,1.00312,0.291,0.361,-0.027,0.200,-0.601
5,3604096,99964.19,0.0793,25.66,-0.00379,-0.01151,0.99916,0.99923,0.169,0.422,0.034,0.202,-0.602
5,3607094,99964.19,0.0793,25.66,-0.00232,-0.01102,1.00038,1.00044,0.169,0.361,0.034,0.202,-0.602
5,3613076,99964.38,0.0634,25.65,0.00036,-0.01005,1.00135,1.00140,0.047,0.300,-0.027,0.199,-0.601
5,3740400,99963.81,0.1110,25.65,-0.00599,-0.01298,0.99794,0.99804,0.108,0.300,-0.027,0.199,-0.601
5,3744104,99963.81,0.1110,25.65,-0.00452,-0.01200,0.99574,0.99582,0.230,0.361,0.034,0.201,-0.602
5,3747420,99965.00,0.0106,25.66,-0.00428,-0.00907,0.99818,0.99823,0.291,0.300,-0.027,0.203,-0.600
5,3751187,99965.00,0.0106,25.66,-0.00306,-0.00858,0.99867,0.99871,0.535,0.361,0.095,0.204,-0.596
5,3754106,99965.00,0.0106,25.66,-0.00232,-0.00931,0.99574,0.99579,0.230,0.239,0.034,0.203,-0.594
5,3760075,99966.62,-0.1268,25.66,-0.00476,-0.01224,0.99623,0.99631,0.352,0.483,0.034,0.208,-0.594
5,3763098,99966.62,-0.1268,25.66,-0.00574,-0.00907,0.99794,0.99799,0.291,0.361,0.034,0.211,-0.592
5,3766096,99966.62,-0.1268,25.66,-0.00379,-0.01029,1.00135,1.00141,0.169,0.422,-0.027,0.212,-0.591
5,3772077,99967.19,-0.1744,25.66,-0.00525,-0.00883,0.99965,0.99970,0.352,0.483,-0.027,0.217,-0.587
5,3775096,99967.19,-0.1744,25.66,-0.00379,-0.01127,0.99867,0.99874,0.169,0.361,0.034,0.218,-0.588
5,3778097,99967.19,-0.1744,25.66,-0.00403,-0.01102,0.99867,0.99874,0.230,0.422,-0.027,0.220,-0.588
5,3784077,99966.19,-0.0898,25.66,-0.00354,-0.01224,1.00184,1.00192,0.230,0.422,-0.027,0.222,-0.589
5,3787102,99966.19,-0.0898,25.66,-0.00330,-0.01151,0.99916,0.99923,0.169,0.239,-0.088,0.222,-0.590
5,3790103,99966.19,-0.0898,25.66,-0.00257,-0.01444,0.99745,0.99756,0.169,0.361,0.034,0.221,-0.594
5,3796076,99967.38,-0.1902,25.66,-0.00037,-0.01273,0.99989,0.99997,0.291,0.300,-0.088,0.219,-0.595
5,3799095,99967.38,-0.1902,25.66,-0.00110,-0.01273,0.99891,0.99899,0.291,0.300,0.034,0.217,-0.597
5,3802106,99967.38,-0.1902,25.66,-0.00428,-0.01517,0.99745,0.99757,0.169,0.422,-0.027,0.219,-0.602
5,3808078,99966.94,-0.1533,25.66,-0.00037,-0.01176,0.99867,0.99874,0.230,0.300,0.034,0.217,-0.602
5,3811095,99966.94,-0.1533,25.66,-0.00037,-0.01591,0.99916,0.99928,0.230,0.300,-0.027,0.214,-0.608
5,3814096,99966.94,-0.1533,25.66,0.00085,-0.01224,0.99794,0.99801,0.413,0.361,-0.027,0.209,-0.608
5,3820073,99967.19,-0.1744,25.67,-0.00184,-0.01469,0.99891,0.99902,0.291,0.300,0.034,0.209,-0.611
5,3841082,99967.62,-0.2114,25.67,0.00427,-0.00931,0.99720,0.99726,0.291,0.300,-0.088,0.206,-0.604
5,3847077,99967.62,-0.2114,25.67,0.00329,-0.01053,1.00135,1.00142,0.291,0.422,-0.027,0.201,-0.602
5,3850220,99967.25,-0.1797,25.67,0.00085,-0.00712,1.00184,1.00187,0.230,0.300,-0.027,0.197,-0.597
5,3859069,99967.25,-0.1797,25.67,0.00158,-0.01102,1.00111,1.00117,0.291,0.300,0.034,0.194,-0.596
5,3862098,99967.25,-0.1797,25.67,-0.00135,-0.01127,0.99842,0.99849,0.230,0.361,-0.027,0.192,-0.596
5,3871075,99967.25,-0.1797,25.67,-0.00110,-0.01176,1.00135,1.00142,0.230,0.361,0.095,0.193,-0.595
5,3874096,99967.06,-0.1638,25.67,-0.00110,-0.01420,1.00038,1.00048,0.108,0.361,-0.027,0.191,-0.599
5,3883076,99967.06,-0.1638,25.67,-0.00281,-0.01371,1.00013,1.00023,0.291,0.361,0.095,0.194,-0.601
5,3886097,99965.50,-0.0317,25.66,-0.00184,-0.01273,1.00111,1.00119,0.291,0.422,-0.027,0.193,-0.602
5,3889096,99965.50,-0.0317,25.66,-0.00281,-0.00956,0.99696,0.99701,0.230,0.361,0.034,0.194,-0.601
5,3895074,99965.31,-0.0159,25.66,-0.00428,-0.01176,0.99989,0.99997,0.291,0.483,-0.027,0.198,-0.600
5,3898094,99965.31,-0.0159,25.66,-0.00306,-0.01053,1.00038,1.00044,0.230,0.300,-0.027,0.198,-0.600
5,3901098,99965.31,-0.0159,25.66,-0.00281,-0.01053,0.99916,0.99922,0.169,0.300,0.034,0.198,-0.599
5,3907078,99965.25,-0.0106,25.66,-0.00599,-0.00956,1.00160,1.00166,0.230,0.422,0.034,0.204,-0.597
5,3910096,99965.25,-0.0106,25.66,-0.00306,-0.00883,1.00111,1.00115,0.047,0.300,-0.027,0.204,-0.595
5,3913097,99965.25,-0.0106,25.66,-0.00428,-0.01224,1.00160,1.00168,0.169,0.422,-0.088,0.206,-0.597
5,3919076,99965.31,-0.0159,25.66,-0.00452,-0.01102,0.99965,0.99972,0.047,0.361,0.034,0.209,-0.597
5,3968949,99966.44,-0.1110,25.66,-0.00061,-0.00687,1.00062,1.00065,0.230,0.422,-0.088,0.226,-0.582
5,3975078,99966.44,-0.1110,25.66,0.00036,-0.00834,1.00013,1.00017,0.169,0.544,0.034,0.225,-0.579
5,3978097,99966.31,-0.1004,25.66,-0.00281,-0.00980,0.99769,0.99774,0.108,0.422,-0.027,0.225,-0.578
5,3981094,99966.31,-0.1004,25.66,-0.00086,-0.00809,0.99940,0.99943,-0.014,0.422,-0.088,0.222,-0.576
5,3987079,99965.81,-0.0581,25.66,-0.00061,-0.00834,0.99745,0.99748,-0.075,0.483,-0.027,0.221,-0.574
5,3990097,99965.81,-0.0581,25.66,-0.00281,-0.00980,1.00062,1.00067,0.047,0.483,-0.027,0.222,-0.574
5,3993099,99965.81,-0.0581,25.66,0.00134,-0.01298,0.99867,0.99875,0.108,0.483,0.095,0.217,-0.577
5,3999078,99965.88,-0.0634,25.66,-0.00257,-0.01053,1.00062,1.00068,0.047,0.361,0.034,0.218,-0.577
5,4002098,99965.88,-0.0634,25.66,-0.00013,-0.01053,0.99842,0.99848,-0.014,0.422,0.034,0.215,-0.578
5,4005093,99965.88,-0.0634,25.66,0.00085,-0.01176,1.00087,1.00094,0.108,0.422,0.034,0.211,-0.579
5,4008341,99965.88,-0.0634,25.66,0.00158,-0.01224,0.99940,0.99948,0.108,0.422,-0.088,0.206,-0.581
5,4015074,99965.69,-0.0476,25.66,0.00036,-0.01688,1.00135,1.00150,-0.075,0.483,0.034,0.205,-0.590
5,4018096,99965.69,-0.0476,25.66,0.00232,-0.01908,0.99842,0.99861,-0.136,0.422,0.034,0.199,-0.600
5,4021097,99965.69,-0.0476,25.66,0.00280,-0.01591,1.00331,1.00344,-0.014,0.422,0.034,0.193,-0.606
5,4030076,99966.06,-0.0793,25.66,0.00134,-0.01371,0.99769,0.99779,0.413,0.422,0.034,0.192,-0.606
5,4033098,99966.19,-0.0898,25.66,0.00085,-0.01322,0.99549,0.99558,0.413,0.422,0.034,0.188,-0.608
5,4036097,99966.19,-0.0898,25.66,0.00256,-0.00956,0.99476,0.99481,0.230,0.544,0.095,0.183,-0.606
5,4042123,99966.19,-0.0898,25.66,0.00061,-0.01224,0.99403,0.99411,0.108,0.422,0.034,0.181,-0.608
5,4045097,99966.44,-0.1110,25.66,-0.00110,-0.01517,0.99672,0.99683,-0.014,0.422,-0.027,0.180,-0.613
5,4048087,99966.44,-0.1110,25.66,-0.00184,-0.01542,1.00111,1.00123,-0.014,0.422,-0.027,0.180,-0.618
5,4068690,99965.75,-0.0528,25.66,-0.00623,-0.00907,0.99867,0.99873,0.352,0.361,0.034,0.191,-0.609
5,4072103,99965.75,-0.0528,25.66,-0.00403,-0.00931,0.99720,0.99726,0.352,0.361,0.034,0.193,-0.607
5,4078103,99965.75,-0.0528,25.66,-0.00379,-0.00931,0.99867,0.99872,0.230,0.361,-0.027,0.195,-0.604
5,4081096,99965.31,-0.0159,25.66,-0.00403,-0.01053,1.00013,1.00020,0.230,0.422,-0.027,0.197,-0.603
5,4084097,99965.31,-0.0159,25.66,0.00061,-0.00736,0.99989,0.99992,0.108,0.361,0.095,0.194,-0.599
5,4090082,99965.31,-0.0159,25.66,-0.00306,-0.00956,1.00038,1.00043,-0.014,0.361,-0.088,0.195,-0.598
5,4093095,99966.19,-0.0898,25.66,-0.00306,-0.00785,0.99891,0.99895,-0.014,0.361,-0.088,0.196,-0.595
5,4096099,99966.19,-0.0898,25.66,-0.07386,-0.20463,1.03651,1.05909,-0.197,-2.690,-30.178,0.264,-0.807
5,4102082,99966.75,-0.1374,25.66,-0.23084,0.01656,0.90321,0.93239,-2.150,0.850,-52.151,0.551,-0.783
5,4105094,99966.75,-0.1374,25.66,-0.27185,-0.08988,1.00184,1.04196,-12.221,0.178,-27.432,0.843,-0.906
5,4108101,99966.75,-0.1374,25.66,-0.19104,-0.05594,0.99403,1.01377,-16.066,0.117,-5.337,1.043,-0.999
5,4114083,99965.69,-0.0476,25.66,-0.02747,-0.07670,1.05922,1.06234,-18.874,-1.042,13.462,1.046,-1.173
5,4117090,99965.69,-0.0476,25.66,0.20544,-0.04960,1.07240,1.09303,-18.446,-0.066,20.054,0.808,-1.257
5,4120099,99965.69,-0.0476,25.66,-0.04017,-0.01908,1.08192,1.08283,-17.409,0.361,20.054,0.836,-1.303
